노선번호,노선(ID),정류장순서,정류장(ID),정류장명,경도,위도,데이터기준일
신동3(신동303),250051602,71,250026537,케이티앤지,127.727450 ,37.861830 ,2024-01-02
신동3(신동303),250051602,72,250026559,남춘천역,127.723390 ,37.864060 ,2024-01-02
신동3(신동303),250051602,73,250001983,온의사거리,127.721440 ,37.865760 ,2024-01-02
신동3(신동303),250051602,74,250001855,KBS방송국,127.723040 ,37.867910 ,2024-01-02
신동3(신동303),250051602,75,250002028,모아엘가A,127.724600 ,37.871540 ,2024-01-02
신동3(신동303),250051602,76,250001987,모아엘가A,127.721930 ,37.872930 ,2024-01-02
신동3(신동303),250051602,77,250001348,춘천초등학교,127.720980 ,37.876020 ,2024-01-02
신동3(신동303),250051602,78,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
신동3(신동303),250051602,79,265000721,중앙시장입구,127.724590 ,37.878160 ,2024-01-02
신동3(신동304),250051603,1,250027098,중앙시장입구,127.724370 ,37.878070 ,2024-01-02
신동3(신동304),250051603,2,250001202,중앙로입구,127.723070 ,37.877030 ,2024-01-02
신동3(신동304),250051603,3,250001349,춘천시보건소,127.720760 ,37.876170 ,2024-01-02
신동3(신동304),250051603,4,250002027,모아엘가A,127.723130 ,37.872100 ,2024-01-02
신동3(신동304),250051603,5,250001266,디아펠리즈,127.724730 ,37.870640 ,2024-01-02
신동3(신동304),250051603,6,250001854,KBS방송국,127.722870 ,37.868190 ,2024-01-02
신동3(신동304),250051603,7,250026549,남춘천역,127.723100 ,37.863850 ,2024-01-02
신동3(신동304),250051603,8,250026582,케이티앤지,127.727420 ,37.861480 ,2024-01-02
신동3(신동304),250051603,9,250001325,퇴계우성A,127.730100 ,37.860010 ,2024-01-02
신동3(신동304),250051603,10,250026588,중앙하이츠2차,127.735630 ,37.856980 ,2024-01-02
신동3(신동304),250051603,11,250001846,중앙하이츠1차,127.737100 ,37.854660 ,2024-01-02
신동3(신동304),250051603,12,265000756,홈플러스,127.733850 ,37.850920 ,2024-01-02
신동3(신동304),250051603,13,265000737,퇴계농공단지입구,127.732330 ,37.847200 ,2024-01-02
신동3(신동304),250051603,14,265000696,퇴계농공단지입구,127.731730 ,37.845730 ,2024-01-02
신동3(신동304),250051603,15,250001869,정족1리입구,127.731460 ,37.842780 ,2024-01-02
신동3(신동304),250051603,16,250001695,고창말,127.734240 ,37.840540 ,2024-01-02
신동3(신동304),250051603,17,250002255,방죽기,127.736080 ,37.835510 ,2024-01-02
신동3(신동304),250051603,18,250001867,정족2리,127.734480 ,37.831620 ,2024-01-02
신동3(신동304),250051603,19,250026994,정족1길,127.734000 ,37.828480 ,2024-01-02
신동3(신동304),250051603,20,250026997,정족리지품,127.734900 ,37.826340 ,2024-01-02
신동3(신동304),250051603,21,250026995,정족1길,127.734120 ,37.828470 ,2024-01-02
신동3(신동304),250051603,22,250001866,정족2리입구,127.728750 ,37.833730 ,2024-01-02
신동3(신동304),250051603,23,250001829,증3리,127.726070 ,37.827970 ,2024-01-02
신동3(신동304),250051603,24,250001830,증3리,127.724130 ,37.826420 ,2024-01-02
신동3(신동304),250051603,25,250001631,김유정문학촌,127.716720 ,37.819430 ,2024-01-02
신동3(신동304),250051603,26,250002073,김유정역,127.714750 ,37.817110 ,2024-01-02
신동3(신동304),250051603,27,250001080,금병초교,127.709840 ,37.814420 ,2024-01-02
신동3(신동304),250051603,28,250001833,증리고분군,127.709710 ,37.811310 ,2024-01-02
신동3(신동304),250051603,29,250001174,증2리2반,127.709110 ,37.809110 ,2024-01-02
신동3(신동304),250051603,30,250001834,증2리경로당,127.709860 ,37.807550 ,2024-01-02
신동3(신동304),250051603,31,250001835,증2리4반,127.711930 ,37.805320 ,2024-01-02
신동3(신동304),250051603,32,250001836,삼포1교아랫길,127.709970 ,37.802630 ,2024-01-02
신동3(신동304),250051603,33,250027056,삼포유원지입구,127.708880 ,37.799150 ,2024-01-02
신동3(신동304),250051603,34,250027059,삼포,127.712650 ,37.799010 ,2024-01-02
신동3(신동304),250051603,35,250002188,삼포유원지,127.715010 ,37.797700 ,2024-01-02
신동3(신동304),250051603,36,250026692,새고개,127.719460 ,37.799730 ,2024-01-02
신동3(신동304),250051603,37,250026842,증4리,127.723800 ,37.801150 ,2024-01-02
신동3(신동304),250051603,38,250026777,새고개교,127.727980 ,37.799380 ,2024-01-02
신동3(신동304),250051603,39,250026725,증4리종점,127.731100 ,37.798780 ,2024-01-02
신동3(신동304),250051603,40,250002176,증4리종점,127.731150 ,37.798870 ,2024-01-02
신동3(신동304),250051603,41,250026791,새고개교,127.728080 ,37.799490 ,2024-01-02
신동3(신동304),250051603,42,250027060,증4리,127.723900 ,37.801200 ,2024-01-02
신동3(신동304),250051603,43,250027061,새고개,127.719550 ,37.799990 ,2024-01-02
신동3(신동304),250051603,44,250002187,삼포유원지,127.715040 ,37.797800 ,2024-01-02
신동3(신동304),250051603,45,250026621,삼포,127.712730 ,37.799080 ,2024-01-02
신동3(신동304),250051603,46,250002075,삼포유원지입구,127.708820 ,37.799230 ,2024-01-02
신동3(신동304),250051603,47,250001837,삼포1교아랫길,127.710060 ,37.802510 ,2024-01-02
신동3(신동304),250051603,48,250001838,증2리,127.711510 ,37.802970 ,2024-01-02
신동3(신동304),250051603,49,250001839,증2리4반,127.712080 ,37.805360 ,2024-01-02
신동3(신동304),250051603,50,250001840,증2리경로당,127.710020 ,37.807630 ,2024-01-02
신동3(신동304),250051603,51,250001079,증2리2반,127.709300 ,37.809040 ,2024-01-02
신동3(신동304),250051603,52,250001841,증리고분군,127.709900 ,37.811290 ,2024-01-02
신동3(신동304),250051603,53,250001639,금병초교,127.709910 ,37.814220 ,2024-01-02
신동3(신동304),250051603,54,250002074,김유정역,127.715110 ,37.817130 ,2024-01-02
신동3(신동304),250051603,55,250001630,김유정문학촌,127.716890 ,37.819290 ,2024-01-02
신동3(신동304),250051603,56,250001831,증3리,127.724110 ,37.826050 ,2024-01-02
신동3(신동304),250051603,57,250001173,증3리,127.726230 ,37.827800 ,2024-01-02
신동3(신동304),250051603,58,250001864,정족2리입구,127.729070 ,37.833730 ,2024-01-02
신동3(신동304),250051603,59,250026994,정족1길,127.734000 ,37.828480 ,2024-01-02
신동3(신동304),250051603,60,250026997,정족리지품,127.734900 ,37.826340 ,2024-01-02
신동3(신동304),250051603,61,250026995,정족1길,127.734120 ,37.828470 ,2024-01-02
신동3(신동304),250051603,62,250001868,정족2리,127.734680 ,37.831530 ,2024-01-02
신동3(신동304),250051603,63,250002256,방죽기,127.736280 ,37.835500 ,2024-01-02
신동3(신동304),250051603,64,250001696,고창말,127.734480 ,37.840520 ,2024-01-02
신동3(신동304),250051603,65,250001077,정족1리입구,127.731370 ,37.843250 ,2024-01-02
신동3(신동304),250051603,66,250027111,퇴계공단길,127.735220 ,37.845440 ,2024-01-02
신동3(신동304),250051603,67,250027112,퇴계농공로,127.742310 ,37.845530 ,2024-01-02
신동3(신동304),250051603,68,250001313,퇴계주공7단지,127.740950 ,37.847860 ,2024-01-02
신동3(신동304),250051603,69,250001310,퇴계한주A,127.739020 ,37.849260 ,2024-01-02
신동3(신동304),250051603,70,250001309,홈플러스,127.735660 ,37.850830 ,2024-01-02
신동3(신동304),250051603,71,250001843,중앙하이츠1차,127.737390 ,37.854560 ,2024-01-02
신동3(신동304),250051603,72,250026587,퇴계주공2차,127.734640 ,37.857890 ,2024-01-02
신동3(신동304),250051603,73,250001171,퇴계우성A,127.730910 ,37.859940 ,2024-01-02
신동3(신동304),250051603,74,250026537,케이티앤지,127.727450 ,37.861830 ,2024-01-02
신동3(신동304),250051603,75,250026559,남춘천역,127.723390 ,37.864060 ,2024-01-02
신동3(신동304),250051603,76,250001983,온의사거리,127.721440 ,37.865760 ,2024-01-02
신동3(신동304),250051603,77,250001855,KBS방송국,127.723040 ,37.867910 ,2024-01-02
신동3(신동304),250051603,78,250002028,모아엘가A,127.724600 ,37.871540 ,2024-01-02
신동3(신동304),250051603,79,250001987,모아엘가A,127.721930 ,37.872930 ,2024-01-02
신동3(신동304),250051603,80,250001348,춘천초등학교,127.720980 ,37.876020 ,2024-01-02
신동3(신동304),250051603,81,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
신동3(신동304),250051603,82,265000721,중앙시장입구,127.724590 ,37.878160 ,2024-01-02
신동3(신동305),250051604,1,250027098,중앙시장입구,127.724370 ,37.878070 ,2024-01-02
신동3(신동305),250051604,2,250001202,중앙로입구,127.723070 ,37.877030 ,2024-01-02
신동3(신동305),250051604,3,250001349,춘천시보건소,127.720760 ,37.876170 ,2024-01-02
신동3(신동305),250051604,4,250002027,모아엘가A,127.723130 ,37.872100 ,2024-01-02
신동3(신동305),250051604,5,250001266,디아펠리즈,127.724730 ,37.870640 ,2024-01-02
신동3(신동305),250051604,6,250001854,KBS방송국,127.722870 ,37.868190 ,2024-01-02
신동3(신동305),250051604,7,250026549,남춘천역,127.723100 ,37.863850 ,2024-01-02
신동3(신동305),250051604,8,250026582,케이티앤지,127.727420 ,37.861480 ,2024-01-02
신동3(신동305),250051604,9,250001325,퇴계우성A,127.730100 ,37.860010 ,2024-01-02
신동3(신동305),250051604,10,250026588,중앙하이츠2차,127.735630 ,37.856980 ,2024-01-02
신동3(신동305),250051604,11,250001846,중앙하이츠1차,127.737100 ,37.854660 ,2024-01-02
신동3(신동305),250051604,12,265000756,홈플러스,127.733850 ,37.850920 ,2024-01-02
신동3(신동305),250051604,13,265000737,퇴계농공단지입구,127.732330 ,37.847200 ,2024-01-02
신동3(신동305),250051604,14,265000696,퇴계농공단지입구,127.731730 ,37.845730 ,2024-01-02
신동3(신동305),250051604,15,250001869,정족1리입구,127.731460 ,37.842780 ,2024-01-02
신동3(신동305),250051604,16,250001695,고창말,127.734240 ,37.840540 ,2024-01-02
신동3(신동305),250051604,17,250002255,방죽기,127.736080 ,37.835510 ,2024-01-02
신동3(신동305),250051604,18,250001867,정족2리,127.734480 ,37.831620 ,2024-01-02
신동3(신동305),250051604,19,250026994,정족1길,127.734000 ,37.828480 ,2024-01-02
신동3(신동305),250051604,20,250026997,정족리지품,127.734900 ,37.826340 ,2024-01-02
신동3(신동305),250051604,21,250026995,정족1길,127.734120 ,37.828470 ,2024-01-02
신동3(신동305),250051604,22,250001866,정족2리입구,127.728750 ,37.833730 ,2024-01-02
신동3(신동305),250051604,23,250001829,증3리,127.726070 ,37.827970 ,2024-01-02
신동3(신동305),250051604,24,250001830,증3리,127.724130 ,37.826420 ,2024-01-02
신동3(신동305),250051604,25,250001631,김유정문학촌,127.716720 ,37.819430 ,2024-01-02
신동3(신동305),250051604,26,250002073,김유정역,127.714750 ,37.817110 ,2024-01-02
신동3(신동305),250051604,27,250001080,금병초교,127.709840 ,37.814420 ,2024-01-02
신동3(신동305),250051604,28,250001833,증리고분군,127.709710 ,37.811310 ,2024-01-02
신동3(신동305),250051604,29,250001174,증2리2반,127.709110 ,37.809110 ,2024-01-02
신동3(신동305),250051604,30,250001834,증2리경로당,127.709860 ,37.807550 ,2024-01-02
신동3(신동305),250051604,31,250001835,증2리4반,127.711930 ,37.805320 ,2024-01-02
신동3(신동305),250051604,32,250001836,삼포1교아랫길,127.709970 ,37.802630 ,2024-01-02
신동3(신동305),250051604,33,250027056,삼포유원지입구,127.708880 ,37.799150 ,2024-01-02
신동3(신동305),250051604,34,250027059,삼포,127.712650 ,37.799010 ,2024-01-02
신동3(신동305),250051604,35,250002188,삼포유원지,127.715010 ,37.797700 ,2024-01-02
신동3(신동305),250051604,36,250026692,새고개,127.719460 ,37.799730 ,2024-01-02
신동3(신동305),250051604,37,250026842,증4리,127.723800 ,37.801150 ,2024-01-02
신동3(신동305),250051604,38,250026777,새고개교,127.727980 ,37.799380 ,2024-01-02
신동3(신동305),250051604,39,250026725,증4리종점,127.731100 ,37.798780 ,2024-01-02
남면1(남면101),250051700,1,250026567,강촌역,127.634300 ,37.806290 ,2024-01-02
남면1(남면101),250051700,2,250026569,강촌역입구,127.636550 ,37.805980 ,2024-01-02
남면1(남면101),250051700,3,250001443,방곡리,127.637580 ,37.802810 ,2024-01-02
남면1(남면101),250051700,4,250001450,방곡1리,127.638710 ,37.800730 ,2024-01-02
남면1(남면101),250051700,5,250001448,방곡1리,127.639720 ,37.797700 ,2024-01-02
남면1(남면101),250051700,6,250001452,방곡1리,127.642210 ,37.794970 ,2024-01-02
남면1(남면101),250051700,7,250001625,남산면행복센터,127.646040 ,37.791400 ,2024-01-02
남면1(남면101),250051700,8,250001795,창촌1리,127.646970 ,37.789440 ,2024-01-02
남면1(남면101),250051700,9,250001793,창촌3거리,127.648110 ,37.787180 ,2024-01-02
남면1(남면101),250051700,10,250001431,창촌2리마을회관,127.646690 ,37.784200 ,2024-01-02
남면1(남면101),250051700,11,250000011,창촌3리입구,127.643960 ,37.776680 ,2024-01-02
남면1(남면101),250051700,12,250001791,창촌3리,127.640680 ,37.771650 ,2024-01-02
남면1(남면101),250051700,13,250026838,창촌3리,127.636520 ,37.768600 ,2024-01-02
남면1(남면101),250051700,14,250002026,창촌3리(양단이),127.633680 ,37.766380 ,2024-01-02
남면1(남면101),250051700,15,250026761,전력산업단지,127.627470 ,37.764630 ,2024-01-02
남면1(남면101),250051700,16,250001069,소주고개쉼터,127.626710 ,37.760370 ,2024-01-02
남면1(남면101),250051700,17,250026999,소주고개로,127.624590 ,37.760850 ,2024-01-02
남면1(남면101),250051700,18,250001068,후동리,127.623910 ,37.757520 ,2024-01-02
남면1(남면101),250051700,19,250001099,후동1리,127.622220 ,37.754720 ,2024-01-02
남면1(남면101),250051700,20,250001228,후동,127.619710 ,37.750970 ,2024-01-02
남면1(남면101),250051700,21,250001223,후동리,127.620390 ,37.748600 ,2024-01-02
남면1(남면101),250051700,22,250001224,후동리,127.621960 ,37.746160 ,2024-01-02
남면1(남면101),250051700,23,250001471,발산,127.624060 ,37.743510 ,2024-01-02
남면1(남면101),250051700,24,265000703,발산치안센터,127.623460 ,37.738610 ,2024-01-02
남면1(남면101),250051700,25,250001778,가재골,127.619780 ,37.736780 ,2024-01-02
남면1(남면101),250051700,26,265000668,발산2리4반,127.618230 ,37.733810 ,2024-01-02
남면1(남면101),250051700,27,250001469,발산1리,127.610820 ,37.735180 ,2024-01-02
남면1(남면101),250051700,28,250026696,발산1리1반,127.602710 ,37.732270 ,2024-01-02
남면1(남면101),250051700,29,250001628,남면행정복지센터,127.600130 ,37.731030 ,2024-01-02
남면1(남면101),250051700,30,250001231,발산1리,127.596400 ,37.730170 ,2024-01-02
남면1(남면101),250051700,31,250001776,가정1리,127.579270 ,37.731930 ,2024-01-02
남면1(남면101),250051700,32,250001107,강원학생교육원,127.575840 ,37.734700 ,2024-01-02
남면1(남면101),250051700,33,250001767,가정중학교,127.574850 ,37.737310 ,2024-01-02
남면1(남면101),250051700,34,250001481,가정중학교,127.573160 ,37.740080 ,2024-01-02
남면1(남면101),250051700,35,250001065,가정1리마을회관,127.572630 ,37.741200 ,2024-01-02
남면1(남면101),250051700,36,250001895,의암류인석유적지,127.572330 ,37.743550 ,2024-01-02
남면1(남면101),250051700,37,250001775,가정2리,127.573270 ,37.747970 ,2024-01-02
남면1(남면101),250051700,38,250001773,가정2리,127.571850 ,37.753350 ,2024-01-02
남면1(남면101),250051700,39,250026629,한화제약입구,127.567800 ,37.756620 ,2024-01-02
남면1(남면101),250051700,40,250001770,가정3리,127.567630 ,37.760650 ,2024-01-02
남면1(남면101),250051700,41,250001106,가정3리,127.575050 ,37.761100 ,2024-01-02
남면1(남면101),250051700,42,250026731,가정리종점,127.577510 ,37.763290 ,2024-01-02
남면1(남면101),250051700,43,250001769,가정리종점,127.577350 ,37.763320 ,2024-01-02
남면1(남면101),250051700,44,250001105,가정3리,127.574960 ,37.761200 ,2024-01-02
남면1(남면101),250051700,45,250001771,가정3리,127.567500 ,37.760740 ,2024-01-02
남면1(남면101),250051700,46,250026630,한화제약입구,127.567560 ,37.756880 ,2024-01-02
남면1(남면101),250051700,47,250001774,가정2리,127.571770 ,37.753260 ,2024-01-02
남면1(남면101),250051700,48,250001772,가정2리,127.573150 ,37.748010 ,2024-01-02
남면1(남면101),250051700,49,250001896,의암류인석유적지,127.572200 ,37.743420 ,2024-01-02
남면1(남면101),250051700,50,250001482,가정1리회관앞,127.572460 ,37.741320 ,2024-01-02
남면1(남면101),250051700,51,250027064,가정중학교,127.572940 ,37.740180 ,2024-01-02
남면1(남면101),250051700,52,250001768,가정진료소,127.574730 ,37.737240 ,2024-01-02
남면1(남면101),250051700,53,250001071,가정진료소,127.575810 ,37.734560 ,2024-01-02
남면1(남면101),250051700,54,250001777,가정1리,127.579070 ,37.731860 ,2024-01-02
남면1(남면101),250051700,55,250001232,황골,127.596230 ,37.729990 ,2024-01-02
남면1(남면101),250051700,56,250001629,발산1리,127.600220 ,37.730910 ,2024-01-02
남면1(남면101),250051700,57,250026695,발산1리1반,127.602590 ,37.732080 ,2024-01-02
남면1(남면101),250051700,58,250001470,발산1리,127.610970 ,37.735020 ,2024-01-02
남면1(남면101),250051700,59,265000669,발산2리4반,127.618380 ,37.733770 ,2024-01-02
남면1(남면101),250051700,60,265000705,가재골,127.619650 ,37.736420 ,2024-01-02
남면1(남면101),250051700,61,250001458,발산2리,127.624170 ,37.739150 ,2024-01-02
남면1(남면101),250051700,62,250001472,발산,127.624190 ,37.743610 ,2024-01-02
남면1(남면101),250051700,63,250001219,후동리,127.622150 ,37.746220 ,2024-01-02
남면1(남면101),250051700,64,250001220,후동리,127.620610 ,37.748610 ,2024-01-02
남면1(남면101),250051700,65,250001067,후동리,127.619850 ,37.750920 ,2024-01-02
남면1(남면101),250051700,66,250001100,후동1리,127.622500 ,37.755150 ,2024-01-02
남면1(남면101),250051700,67,250001221,후동리,127.624080 ,37.757490 ,2024-01-02
남면1(남면101),250051700,68,250027000,소주고개로,127.624620 ,37.760710 ,2024-01-02
남면1(남면101),250051700,69,250001222,소주고개,127.626880 ,37.760280 ,2024-01-02
남면1(남면101),250051700,70,250002025,창촌3리(양단이),127.634330 ,37.766710 ,2024-01-02
남면1(남면101),250051700,71,250001790,창촌3리,127.640870 ,37.771550 ,2024-01-02
남면1(남면101),250051700,72,250001433,창촌3리입구,127.644100 ,37.776630 ,2024-01-02
남면1(남면101),250051700,73,250001430,창촌2리마을회관,127.646480 ,37.783340 ,2024-01-02
남면1(남면101),250051700,74,250001792,창촌3거리,127.648230 ,37.787300 ,2024-01-02
남면1(남면101),250051700,75,250001794,창촌1리,127.647100 ,37.789580 ,2024-01-02
남면1(남면101),250051700,76,250001624,남산면행복센터,127.646120 ,37.791520 ,2024-01-02
남면1(남면101),250051700,77,250001447,방곡1리,127.642430 ,37.794980 ,2024-01-02
남면1(남면101),250051700,78,250001451,방곡1리,127.639920 ,37.797800 ,2024-01-02
남면1(남면101),250051700,79,250001449,방곡1리,127.638950 ,37.800550 ,2024-01-02
남면1(남면101),250051700,80,250001442,방곡리,127.637740 ,37.802830 ,2024-01-02
남면1(남면101),250051700,81,250026570,강촌역입구,127.636730 ,37.806010 ,2024-01-02
남면1(남면101),250051700,82,250026568,강촌역,127.633720 ,37.806420 ,2024-01-02
남면1(남면101),250051700,83,250001738,강촌리,127.631910 ,37.806650 ,2024-01-02
남면1(남면101),250051700,84,250001656,강촌1리마을,127.636440 ,37.810240 ,2024-01-02
남면1(남면101),250051700,85,250001731,강촌유원지,127.633620 ,37.813670 ,2024-01-02
남면1(남면101),250051700,86,250001529,등선폭포,127.660730 ,37.824770 ,2024-01-02
남면1(남면101),250051700,87,250001565,덕두원3리,127.670110 ,37.827160 ,2024-01-02
남면1(남면101),250051700,88,250026805,의암리입구,127.681020 ,37.827810 ,2024-01-02
남면1(남면101),250051700,89,250001302,팔미1리,127.704380 ,37.821540 ,2024-01-02
남면1(남면101),250051700,90,250026821,팔미1리,127.710440 ,37.829340 ,2024-01-02
남면1(남면101),250051700,91,250001339,칠전동고개,127.714110 ,37.836560 ,2024-01-02
남면1(남면101),250051700,92,250001341,칠전동사거리,127.714500 ,37.841410 ,2024-01-02
남면1(남면101),250051700,93,250001521,가압펌프장,127.715180 ,37.853800 ,2024-01-02
남면1(남면101),250051700,94,250002252,배나무골,127.717470 ,37.859860 ,2024-01-02
남면1(남면101),250051700,95,250002080,시외버스터미널,127.719910 ,37.863720 ,2024-01-02
남면1(남면101),250051700,96,250001983,온의사거리,127.721440 ,37.865760 ,2024-01-02
남면1(남면101),250051700,97,250001855,KBS방송국,127.723040 ,37.867910 ,2024-01-02
남면1(남면101),250051700,98,250002028,모아엘가A,127.724600 ,37.871540 ,2024-01-02
남면1(남면101),250051700,99,250001987,모아엘가A,127.721930 ,37.872930 ,2024-01-02
남면1(남면101),250051700,100,250001348,춘천초등학교,127.720980 ,37.876020 ,2024-01-02
남면1(남면101),250051700,101,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
남면1(남면101),250051700,102,265000721,중앙시장입구,127.724590 ,37.878160 ,2024-01-02
남면1(남면102),250051701,1,250027098,중앙시장입구,127.724370 ,37.878070 ,2024-01-02
남면1(남면102),250051701,2,250001202,중앙로입구,127.723070 ,37.877030 ,2024-01-02
남면1(남면102),250051701,3,250001349,춘천시보건소,127.720760 ,37.876170 ,2024-01-02
남면1(남면102),250051701,4,250002027,모아엘가A,127.723130 ,37.872100 ,2024-01-02
남면1(남면102),250051701,5,250001266,디아펠리즈,127.724730 ,37.870640 ,2024-01-02
남면1(남면102),250051701,6,250001854,KBS방송국,127.722870 ,37.868190 ,2024-01-02
남면1(남면102),250051701,7,250002081,시외버스터미널,127.719880 ,37.864180 ,2024-01-02
남면1(남면102),250051701,8,250002253,배나무골,127.717090 ,37.859830 ,2024-01-02
남면1(남면102),250051701,9,250001522,가압펌프장,127.714640 ,37.855110 ,2024-01-02
남면1(남면102),250051701,10,250001782,88공원,127.715200 ,37.852430 ,2024-01-02
남면1(남면102),250051701,11,250001340,칠전동,127.714130 ,37.842460 ,2024-01-02
남면1(남면102),250051701,12,250001338,칠전동고개,127.713630 ,37.836250 ,2024-01-02
남면1(남면102),250051701,13,250026803,팔미1리,127.710260 ,37.829820 ,2024-01-02
남면1(남면102),250051701,14,250001298,팔미쉼터,127.703900 ,37.821650 ,2024-01-02
남면1(남면102),250051701,15,250026804,의암리입구,127.681990 ,37.827300 ,2024-01-02
남면1(남면102),250051701,16,250001899,의암교차로,127.671120 ,37.828080 ,2024-01-02
남면1(남면102),250051701,17,250002105,등선폭포주차장,127.666280 ,37.825950 ,2024-01-02
남면1(남면102),250051701,18,250001530,등선폭포,127.660410 ,37.824960 ,2024-01-02
남면1(남면102),250051701,19,250001732,강촌유원지,127.633490 ,37.813590 ,2024-01-02
남면1(남면102),250051701,20,250001657,강촌1리마을,127.636290 ,37.809910 ,2024-01-02
남면1(남면102),250051701,21,250001094,강촌1리삼거리,127.635960 ,37.808940 ,2024-01-02
남면1(남면102),250051701,22,250001735,강촌리,127.631650 ,37.806600 ,2024-01-02
남면1(남면102),250051701,23,250026567,강촌역,127.634300 ,37.806290 ,2024-01-02
남면1(남면102),250051701,24,250026569,강촌역입구,127.636550 ,37.805980 ,2024-01-02
남면1(남면102),250051701,25,250001443,방곡리,127.637580 ,37.802810 ,2024-01-02
남면1(남면102),250051701,26,250001450,방곡1리,127.638710 ,37.800730 ,2024-01-02
남면1(남면102),250051701,27,250001448,방곡1리,127.639720 ,37.797700 ,2024-01-02
남면1(남면102),250051701,28,250001452,방곡1리,127.642210 ,37.794970 ,2024-01-02
남면1(남면102),250051701,29,250001625,남산면행복센터,127.646040 ,37.791400 ,2024-01-02
남면1(남면102),250051701,30,250001795,창촌1리,127.646970 ,37.789440 ,2024-01-02
남면1(남면102),250051701,31,250001793,창촌3거리,127.648110 ,37.787180 ,2024-01-02
남면1(남면102),250051701,32,250001431,창촌2리마을회관,127.646690 ,37.784200 ,2024-01-02
남면1(남면102),250051701,33,250000011,창촌3리입구,127.643960 ,37.776680 ,2024-01-02
남면1(남면102),250051701,34,250001791,창촌3리,127.640680 ,37.771650 ,2024-01-02
남면1(남면102),250051701,35,250026838,창촌3리,127.636520 ,37.768600 ,2024-01-02
남면1(남면102),250051701,36,250002026,창촌3리(양단이),127.633680 ,37.766380 ,2024-01-02
남면1(남면102),250051701,37,250026761,전력산업단지,127.627470 ,37.764630 ,2024-01-02
남면1(남면102),250051701,38,250001069,소주고개쉼터,127.626710 ,37.760370 ,2024-01-02
남면1(남면102),250051701,39,250026999,소주고개로,127.624590 ,37.760850 ,2024-01-02
남면1(남면102),250051701,40,250001068,후동리,127.623910 ,37.757520 ,2024-01-02
남면1(남면102),250051701,41,250001099,후동1리,127.622220 ,37.754720 ,2024-01-02
남면1(남면102),250051701,42,250001228,후동,127.619710 ,37.750970 ,2024-01-02
남면1(남면102),250051701,43,250001223,후동리,127.620390 ,37.748600 ,2024-01-02
남면1(남면102),250051701,44,250001224,후동리,127.621960 ,37.746160 ,2024-01-02
남면1(남면102),250051701,45,250001471,발산,127.624060 ,37.743510 ,2024-01-02
남면1(남면102),250051701,46,265000703,발산치안센터,127.623460 ,37.738610 ,2024-01-02
남면1(남면102),250051701,47,250001778,가재골,127.619780 ,37.736780 ,2024-01-02
남면1(남면102),250051701,48,265000668,발산2리4반,127.618230 ,37.733810 ,2024-01-02
남면1(남면102),250051701,49,250001469,발산1리,127.610820 ,37.735180 ,2024-01-02
남면1(남면102),250051701,50,250026696,발산1리1반,127.602710 ,37.732270 ,2024-01-02
남면1(남면102),250051701,51,250001628,남면행정복지센터,127.600130 ,37.731030 ,2024-01-02
남면1(남면102),250051701,52,250001231,발산1리,127.596400 ,37.730170 ,2024-01-02
남면1(남면102),250051701,53,250001776,가정1리,127.579270 ,37.731930 ,2024-01-02
남면1(남면102),250051701,54,250001107,강원학생교육원,127.575840 ,37.734700 ,2024-01-02
남면1(남면102),250051701,55,250001767,가정중학교,127.574850 ,37.737310 ,2024-01-02
남면1(남면102),250051701,56,250001481,가정중학교,127.573160 ,37.740080 ,2024-01-02
남면1(남면102),250051701,57,250001065,가정1리마을회관,127.572630 ,37.741200 ,2024-01-02
남면1(남면102),250051701,58,250001895,의암류인석유적지,127.572330 ,37.743550 ,2024-01-02
남면1(남면102),250051701,59,250001775,가정2리,127.573270 ,37.747970 ,2024-01-02
남면1(남면102),250051701,60,250001773,가정2리,127.571850 ,37.753350 ,2024-01-02
남면1(남면102),250051701,61,250026629,한화제약입구,127.567800 ,37.756620 ,2024-01-02
남면1(남면102),250051701,62,250001770,가정3리,127.567630 ,37.760650 ,2024-01-02
남면1(남면102),250051701,63,250001106,가정3리,127.575050 ,37.761100 ,2024-01-02
남면1(남면102),250051701,64,250026731,가정리종점,127.577510 ,37.763290 ,2024-01-02
남면1(남면102),250051701,65,250001769,가정리종점,127.577350 ,37.763320 ,2024-01-02
남면1(남면102),250051701,66,250001105,가정3리,127.574960 ,37.761200 ,2024-01-02
남면1(남면102),250051701,67,250001771,가정3리,127.567500 ,37.760740 ,2024-01-02
남면1(남면102),250051701,68,250026630,한화제약입구,127.567560 ,37.756880 ,2024-01-02
남면1(남면102),250051701,69,250001774,가정2리,127.571770 ,37.753260 ,2024-01-02
남면1(남면102),250051701,70,250001772,가정2리,127.573150 ,37.748010 ,2024-01-02
남면1(남면102),250051701,71,250001896,의암류인석유적지,127.572200 ,37.743420 ,2024-01-02
남면1(남면102),250051701,72,250001482,가정1리회관앞,127.572460 ,37.741320 ,2024-01-02
남면1(남면102),250051701,73,250027064,가정중학교,127.572940 ,37.740180 ,2024-01-02
남면1(남면102),250051701,74,250001768,가정진료소,127.574730 ,37.737240 ,2024-01-02
남면1(남면102),250051701,75,250001071,가정진료소,127.575810 ,37.734560 ,2024-01-02
